30.00,0.00,1.00,0.40,0,0,0,0,0,0
Time (ms),Distance (mm),pid (N),pwm 1,pwm 2,pwm 3,pwm 4,acc x (m/s^2),acc y (m/s^2),acc z (m/s^2)
7412,0.05,0.00,1100,1100,1100,1100,-0.05,-0.75,11.23
7422,0.05,-1.56,1199,1100,1100,1199,0.31,-0.67,11.26
7432,0.05,0.00,1100,1100,1100,1100,-0.11,-0.07,10.10
7442,0.05,0.00,1100,1100,1100,1100,-0.12,0.33,10.85
7452,0.05,0.00,1100,1100,1100,1100,0.15,-0.28,10.62
7462,0.05,0.00,1100,1100,1100,1100,-0.22,-0.28,10.06
7472,0.05,0.00,1100,1100,1100,1100,0.41,0.43,10.12
7482,0.05,-1.59,1200,1100,1100,1200,-0.15,-0.32,9.17
7492,0.05,-1.59,1200,1100,1100,1200,-0.38,0.46,8.63
7502,0.05,0.00,1100,1100,1100,1100,0.03,0.25,8.79
7512,0.05,-1.59,1200,1100,1100,1200,-0.36,-0.25,9.48
7522,0.05,-1.56,1199,1100,1100,1199,0.21,0.43,9.78
7532,0.05,-1.56,1199,1100,1100,1199,0.06,-0.70,11.36
7542,0.05,-1.53,1198,1100,1100,1198,-0.16,0.13,12.03
7552,0.05,0.00,1100,1100,1100,1100,-0.08,-0.68,9.82
7562,0.05,0.00,1100,1100,1100,1100,-0.33,0.35,7.91
7572,0.06,-1.66,1202,1100,1100,1202,0.03,-0.86,12.70
7582,0.05,0.00,1100,1100,1100,1100,-0.46,-1.21,12.25
7592,0.05,-1.59,1200,1100,1100,1200,0.05,0.04,11.45
7602,0.05,-1.56,1199,1100,1100,1199,0.12,0.05,9.11
7612,0.06,-1.68,1203,1100,1100,1203,-0.25,0.11,10.19
7622,0.05,-1.52,1198,1100,1100,1198,-0.66,-1.02,11.55
7632,0.05,-1.59,1200,1100,1100,1200,-0.42,-0.93,10.39
7642,0.05,-1.62,1201,1100,1100,1201,-0.39,-0.04,9.20
7652,0.05,-1.53,1198,1100,1100,1198,0.07,0.26,9.47
7662,0.05,-1.56,1199,1100,1100,1199,0.46,0.09,10.14
7672,0.05,-1.59,1200,1100,1100,1200,-0.26,-0.19,10.54
7682,0.05,-1.62,1201,1100,1100,1201,-0.19,-0.97,10.02
7692,0.06,-1.71,1204,1100,1100,1204,-0.70,-0.62,7.56
7702,0.05,-1.55,1199,1100,1100,1199,0.04,0.20,8.72
7712,0.05,-1.56,1199,1100,1100,1199,0.04,0.23,10.90
7722,0.05,-1.56,1199,1100,1100,1199,-0.48,-0.26,10.39
7732,0.05,0.00,1100,1100,1100,1100,0.12,-0.68,10.38
7742,0.05,-1.59,1200,1100,1100,1200,-0.09,0.04,8.50
7752,0.05,-1.53,1198,1100,1100,1198,-0.14,-0.22,10.80
7762,0.05,-1.59,1200,1100,1100,1200,-0.10,-0.73,10.76
7772,0.05,0.00,1100,1100,1100,1100,-0.53,-0.07,10.53
7782,0.05,-1.59,1200,1100,1100,1200,0.07,-0.17,10.21
7792,0.05,-1.59,1200,1100,1100,1200,-0.16,-0.78,9.23
7802,0.06,-1.65,1202,1100,1100,1202,-0.31,-0.83,11.44
7812,0.06,-1.68,1203,1100,1100,1203,0.18,-1.06,11.23
7822,0.06,-1.65,1202,1100,1100,1202,0.09,-0.53,10.94
7832,0.06,-1.71,1204,1100,1100,1204,0.18,-0.31,9.67
7842,0.06,-1.65,1202,1100,1100,1202,0.56,-0.49,10.02
7852,0.05,-1.59,1200,1100,1100,1200,0.20,-0.80,11.29
7862,0.06,-1.65,1202,1100,1100,1202,0.49,-0.65,11.08
7872,0.05,-1.56,1199,1100,1100,1199,-0.07,0.64,10.37
7882,0.06,-1.68,1203,1100,1100,1203,-0.28,0.22,10.19
7892,0.05,-1.62,1201,1100,1100,1201,0.09,-0.78,9.92
7902,0.05,-1.62,1201,1100,1100,1201,-0.20,-0.79,10.98
7912,0.06,-1.87,1209,1100,1100,1209,-0.33,-0.80,12.40
7922,0.06,-1.67,1203,1100,1100,1203,0.05,-0.25,9.81
7932,0.06,-1.68,1203,1100,1100,1203,-0.16,0.32,8.98
7942,0.06,-1.80,1207,1100,1100,1207,0.31,-0.25,11.14
7952,0.05,-1.58,1200,1100,1100,1200,-0.14,0.07,9.25
7962,0.06,-1.74,1205,1100,1100,1205,0.02,0.18,9.51
7972,0.06,-1.89,1210,1100,1100,1210,0.06,1.15,7.37
7982,0.06,-1.70,1204,1100,1100,1204,-0.29,0.19,9.35
7992,0.06,-1.80,1207,1100,1100,1207,0.30,-1.07,11.79
8002,0.06,-1.71,1204,1100,1100,1204,0.05,-0.64,10.17
8012,0.06,-1.96,1212,1100,1100,1212,-0.20,-0.02,9.71
8022,0.06,-1.86,1209,1100,1100,1209,0.19,0.71,8.63
8032,0.06,-1.67,1203,1100,1100,1203,0.84,0.49,10.93
8042,0.06,-1.80,1207,1100,1100,1207,0.62,-1.13,12.40
8052,0.06,-1.77,1206,1100,1100,1206,-0.46,-0.87,11.53
8062,0.06,-1.80,1207,1100,1100,1207,-0.86,-0.04,8.73
8072,0.06,-1.89,1210,1100,1100,1210,-0.54,0.54,9.07
8082,0.06,-1.73,1205,1100,1100,1205,0.38,-0.16,11.90
8092,0.06,-1.86,1209,1100,1100,1209,0.11,-0.31,11.99
8102,0.06,-1.89,1210,1100,1100,1210,0.59,-0.53,12.44
8112,0.06,-1.89,1210,1100,1100,1210,-0.42,-0.66,7.38
8122,0.06,-1.64,1202,1100,1100,1202,0.23,1.51,5.94
8132,0.07,-2.05,1215,1100,1100,1215,0.66,0.31,10.98
8142,0.07,-1.98,1212,1100,1100,1212,0.57,-1.11,11.29
8152,0.06,-1.86,1209,1100,1100,1209,0.13,-0.46,11.50
8162,0.06,-1.92,1211,1100,1100,1211,-0.69,-0.40,8.37
8172,0.07,-2.08,1215,1100,1100,1215,-0.25,1.24,7.99
8182,0.07,-2.01,1213,1100,1100,1213,0.50,0.17,12.05
8192,0.06,-1.82,1208,1100,1100,1208,0.59,-1.00,13.84
8202,0.07,-2.11,1216,1100,1100,1216,0.66,-1.35,14.15
8212,0.07,-2.13,1217,1100,1100,1217,-0.27,0.20,8.32
8222,0.07,-2.13,1217,1100,1100,1217,-0.38,1.43,6.60
8232,0.07,-2.01,1213,1100,1100,1213,0.00,0.78,8.19
8242,0.07,-2.13,1217,1100,1100,1217,-0.86,-0.26,8.12
8252,0.07,-2.22,1219,1100,1100,1219,-0.11,-0.40,9.05
8262,0.07,-2.19,1218,1100,1100,1218,-0.23,0.14,9.95
8272,0.07,-2.22,1219,1100,1100,1219,-0.25,0.01,11.92
8282,0.08,-2.28,1221,1100,1100,1221,0.06,-0.62,10.57
8292,0.07,-2.16,1218,1100,1100,1218,0.30,-0.38,13.05
8302,0.07,-2.22,1219,1100,1100,1219,0.50,-0.69,13.18
8312,0.08,-2.44,1225,1100,1100,1225,0.36,0.30,8.75
8322,0.08,-2.46,1226,1100,1100,1226,-0.22,0.34,6.82
8332,0.08,-2.27,1221,1100,1100,1221,-0.22,0.48,6.21
8342,0.08,-2.37,1224,1100,1100,1224,-0.43,0.12,9.56
8352,0.08,-2.28,1221,1100,1100,1221,-0.12,-0.46,12.39
8362,0.08,-2.31,1222,1100,1100,1222,-0.25,-0.26,11.02
8372,0.08,-2.34,1223,1100,1100,1223,0.00,0.82,9.02
8382,0.08,-2.46,1226,1100,1100,1226,-0.07,-0.90,10.20
8392,0.08,-2.46,1226,1100,1100,1226,-0.68,-0.65,6.31
8402,0.09,-2.58,1229,1100,1100,1229,0.20,0.40,8.66
8412,0.09,-2.58,1229,1100,1100,1229,0.34,-0.08,11.50
8422,0.09,-2.55,1228,1100,1100,1228,0.08,-0.24,10.10
8432,0.09,-2.71,1232,1100,1100,1232,-0.30,-1.04,12.61
8442,0.09,-2.61,1230,1100,1100,1230,-0.09,-0.80,11.26
8452,0.08,-2.45,1226,1100,1100,1226,-0.52,-0.52,9.10
8462,0.09,-2.65,1231,1100,1100,1231,-0.57,-0.44,8.14
8472,0.09,-2.61,1230,1100,1100,1230,0.12,-0.26,7.63
8482,0.09,-2.61,1230,1100,1100,1230,-0.23,0.11,7.81
8492,0.09,-2.58,1229,1100,1100,1229,1.04,0.63,11.94
8502,0.09,-2.67,1231,1100,1100,1231,0.75,-1.46,16.25
8512,0.09,-2.67,1231,1100,1100,1231,0.24,-1.67,15.09
8522,0.09,-2.64,1230,1100,1100,1230,-0.19,-1.17,13.06
8532,0.10,-2.92,1237,1100,1100,1237,-0.69,0.57,8.80
8542,0.10,-2.91,1237,1100,1100,1237,-0.59,0.45,5.77
8552,0.09,-2.85,1236,1100,1100,1236,-0.27,0.02,7.19
8562,0.10,-2.94,1238,1100,1100,1238,0.15,-1.05,7.48
8572,0.10,-2.88,1236,1100,1100,1236,0.51,-0.39,12.08
8582,0.10,-2.97,1239,1100,1100,1239,0.38,-0.58,14.65
8592,0.10,-3.00,1239,1100,1100,1239,0.20,0.37,12.07
8602,0.10,-3.06,1241,1100,1100,1241,-0.43,-0.68,8.86
8612,0.10,-3.06,1241,1100,1100,1241,0.01,-1.06,12.10
8622,0.10,-3.03,1240,1100,1100,1240,-0.37,-0.33,8.38
8632,0.10,-3.03,1240,1100,1100,1240,-0.80,0.33,5.44
8642,0.10,-2.97,1239,1100,1100,1239,-1.00,0.16,5.87
8652,0.10,-2.97,1239,1100,1100,1239,-0.57,-0.12,6.32
8662,0.10,-2.88,1236,1100,1100,1236,-0.58,-0.39,9.60
8672,0.10,-3.03,1240,1100,1100,1240,0.22,-0.73,10.33
8682,0.10,-3.06,1241,1100,1100,1241,0.71,-0.00,12.13
8692,0.10,-2.97,1239,1100,1100,1239,0.43,-0.18,11.39
8702,0.10,-2.94,1238,1100,1100,1238,0.63,0.52,10.75
8712,0.11,-3.19,1244,1100,1100,1244,-0.50,-0.25,10.53
8722,0.11,-3.33,1247,1100,1100,1247,-0.34,-0.14,11.09
8732,0.10,-3.11,1242,1100,1100,1242,-0.47,-0.86,9.73
8742,0.11,-3.18,1244,1100,1100,1244,-0.46,0.17,8.15
8752,0.11,-3.21,1244,1100,1100,1244,-0.02,1.64,7.25
8762,0.11,-3.24,1245,1100,1100,1245,-0.69,-0.05,9.34
8772,0.11,-3.33,1247,1100,1100,1247,-0.90,-0.96,11.55
8782,0.11,-3.36,1248,1100,1100,1248,-0.52,-0.99,11.27
8792,0.11,-3.36,1248,1100,1100,1248,0.00,-0.19,11.04
8802,0.12,-3.52,1251,1100,1100,1251,-0.50,-0.76,9.01
8812,0.11,-3.32,1247,1100,1100,1247,0.43,0.60,10.62
8822,0.12,-3.58,1253,1100,1100,1253,-0.10,-0.36,11.46
8832,0.11,-3.32,1247,1100,1100,1247,0.77,1.79,9.48
8842,0.11,-3.24,1245,1100,1100,1245,-0.11,-0.12,8.64
8852,0.10,-3.15,1243,1100,1100,1243,0.50,0.66,9.49
8862,0.11,-3.43,1249,1100,1100,1249,-0.02,-0.87,10.38
8872,0.12,-3.57,1253,1100,1100,1253,-0.15,-0.65,9.05
8882,0.12,-3.60,1253,1100,1100,1253,-0.38,-0.17,10.13
8892,0.12,-3.60,1253,1100,1100,1253,0.20,0.29,9.42
8902,0.12,-3.54,1252,1100,1100,1252,-0.55,-0.96,12.60
8912,0.12,-3.69,1255,1100,1100,1255,-0.59,-1.13,10.31
8922,0.12,-3.63,1254,1100,1100,1254,-0.49,0.09,8.27
8932,0.13,-3.82,1258,1100,1100,1258,-0.96,-1.14,10.38
8942,0.12,-3.62,1254,1100,1100,1254,-0.65,-1.40,11.19
8952,0.12,-3.69,1255,1100,1100,1255,-0.99,-0.70,10.16
8962,0.12,-3.60,1253,1100,1100,1253,-0.71,0.39,7.09
8972,0.12,-3.63,1254,1100,1100,1254,-1.13,-0.08,7.43
8982,0.12,-3.57,1252,1100,1100,1252,-1.16,-1.13,12.56
8992,0.12,-3.66,1254,1100,1100,1254,-1.13,-1.36,9.79
9002,0.12,-3.63,1254,1100,1100,1254,-1.55,-0.64,10.73
9012,0.13,-3.82,1258,1100,1100,1258,-1.20,-0.78,11.16
9022,0.13,-3.78,1257,1100,1100,1257,-1.25,-0.32,7.39
9032,0.12,-3.75,1256,1100,1100,1256,-0.46,-0.64,13.07
9042,0.13,-3.78,1257,1100,1100,1257,-0.23,-0.27,10.05
9052,0.13,-3.90,1260,1100,1100,1260,-1.81,-0.58,7.30
9062,0.13,-3.84,1258,1100,1100,1258,-1.63,0.51,4.86
9072,0.13,-3.78,1257,1100,1100,1257,-0.55,1.06,9.08
9082,0.13,-3.90,1260,1100,1100,1260,-1.06,-0.46,8.40
9092,0.12,-3.68,1255,1100,1100,1255,-0.93,0.92,5.68
9102,0.12,-3.75,1256,1100,1100,1256,-1.37,0.42,4.18
9112,0.13,-3.84,1258,1100,1100,1258,-1.36,-0.37,6.38
9122,0.13,-3.81,1258,1100,1100,1258,-1.40,-0.70,9.51
9132,0.13,-3.84,1258,1100,1100,1258,-1.10,-0.97,10.18
9142,0.13,-3.93,1260,1100,1100,1260,-0.71,-0.68,8.47
9152,0.13,-3.84,1258,1100,1100,1258,-0.31,0.00,7.10
9162,0.13,-3.81,1258,1100,1100,1258,-0.99,-0.71,7.11
9172,0.13,-3.81,1258,1100,1100,1258,-1.31,0.14,8.80
9182,0.13,-3.84,1258,1100,1100,1258,-1.59,-0.35,6.26
9192,0.12,-3.75,1256,1100,1100,1256,-1.62,0.48,4.67
9202,0.13,-3.97,1261,1100,1100,1261,-1.73,-0.70,4.27
9212,0.14,-4.15,1265,1100,1100,1265,-0.61,-0.84,8.16
9222,0.13,-4.02,1262,1100,1100,1262,-0.62,-0.51,10.02
9232,0.14,-4.05,1263,1100,1100,1263,-0.03,0.09,11.01
9242,0.14,-4.05,1263,1100,1100,1263,-0.70,-1.13,9.24
9252,0.14,-4.08,1263,1100,1100,1263,0.11,-0.24,9.70
9262,0.14,-4.17,1265,1100,1100,1265,-0.14,-0.63,10.28
9272,0.14,-4.26,1267,1100,1100,1267,-0.87,-0.53,9.47
9282,0.14,-4.11,1264,1100,1100,1264,-0.91,0.23,6.15
9292,0.14,-4.17,1265,1100,1100,1265,-1.49,0.19,5.72
9302,0.14,-4.17,1265,1100,1100,1265,-1.21,-1.22,8.33
9312,0.14,-4.11,1264,1100,1100,1264,-0.76,-0.64,11.42
9322,0.14,-4.26,1267,1100,1100,1267,-0.99,-1.17,11.46
9332,0.14,-4.29,1267,1100,1100,1267,-0.96,0.24,7.92
9342,0.14,-4.26,1267,1100,1100,1267,-1.14,-0.93,9.18
9352,0.15,-4.38,1269,1100,1100,1269,-1.37,-1.53,10.86
9362,0.15,-4.35,1269,1100,1100,1269,0.08,-0.31,10.77
9372,0.14,-4.20,1266,1100,1100,1266,-1.02,-0.45,9.49
9382,0.15,-4.39,1269,1100,1100,1269,-1.03,-0.79,8.84
9392,0.14,-4.22,1266,1100,1100,1266,-0.42,0.79,7.34
9402,0.15,-4.45,1271,1100,1100,1271,-0.59,-0.05,6.96
9412,0.14,-4.28,1267,1100,1100,1267,-1.13,-0.39,7.90
9422,0.15,-4.48,1271,1100,1100,1271,-1.27,-0.52,6.59
9432,0.15,-4.44,1270,1100,1100,1270,-1.62,-0.23,4.70
9442,0.14,-4.32,1268,1100,1100,1268,-0.98,-1.53,9.06
9452,0.15,-4.63,1274,1100,1100,1274,-1.04,-0.83,8.87
9462,0.15,-4.62,1274,1100,1100,1274,-0.84,0.38,5.70
9472,0.15,-4.53,1272,1100,1100,1272,-0.48,0.11,7.76
9482,0.15,-4.62,1274,1100,1100,1274,-1.06,-0.21,7.41
9492,0.15,-4.59,1273,1100,1100,1273,-0.58,-0.14,6.70
9502,0.15,-4.53,1272,1100,1100,1272,-1.48,0.01,6.15
9512,0.16,-4.78,1277,1100,1100,1277,-1.24,0.03,7.00
9522,0.16,-4.83,1278,1100,1100,1278,-1.33,-0.46,7.71
9532,0.16,-4.64,1274,1100,1100,1274,-2.47,-1.10,7.76
9542,0.16,-4.80,1277,1100,1100,1277,-2.09,-0.81,15.52
9552,0.16,-4.68,1275,1100,1100,1275,0.70,-1.93,17.70
9562,0.16,-4.71,1276,1100,1100,1276,1.27,-0.74,17.02
9572,0.16,-4.65,1274,1100,1100,1274,1.33,-1.33,17.27
9582,0.16,-4.90,1279,1100,1100,1279,0.86,-1.14,15.81
9592,0.16,-4.67,1275,1100,1100,1275,2.05,0.62,12.28
9602,0.16,-4.80,1277,1100,1100,1277,2.23,0.14,12.96
9612,0.17,-5.05,1282,1100,1100,1282,1.86,0.85,12.89
9622,0.16,-4.79,1277,1100,1100,1277,1.87,-0.41,14.03
9632,0.17,-5.02,1281,1100,1100,1281,2.17,-0.33,3.94
9642,0.16,-4.89,1279,1100,1100,1279,-1.60,0.77,3.06
9652,0.17,-5.05,1282,1100,1100,1282,-1.51,-0.15,3.88
9662,0.17,-5.10,1283,1100,1100,1283,-2.00,-0.01,4.91
9672,0.16,-4.76,1277,1100,1100,1277,-2.04,0.32,2.55
9682,0.17,-5.05,1282,1100,1100,1282,-2.28,-0.96,9.51
9692,0.16,-4.85,1278,1100,1100,1278,-1.42,-1.11,9.90
9702,0.16,-4.92,1280,1100,1100,1280,-0.62,-0.72,9.87
9712,0.18,-5.32,1287,1100,1100,1287,-0.19,-0.92,12.88
9722,0.17,-5.09,1283,1100,1100,1283,0.05,-0.93,12.99
9732,0.17,-5.22,1285,1100,1100,1285,2.38,-0.60,17.11
9742,0.17,-4.97,1281,1100,1100,1281,2.44,0.82,16.48
9752,0.17,-5.17,1284,1100,1100,1284,2.52,-0.06,16.94
9762,0.18,-5.41,1288,1100,1100,1288,2.52,-1.15,17.88
9772,0.18,-5.43,1289,1100,1100,1289,2.79,0.53,7.84
9782,0.18,-5.37,1288,1100,1100,1288,-0.38,0.04,7.26
9792,0.18,-5.43,1289,1100,1100,1289,-1.11,0.72,6.11
9802,0.17,-5.24,1286,1100,1100,1286,-1.22,0.55,5.03
9812,0.18,-5.28,1286,1100,1100,1286,-0.47,0.83,4.76
9822,0.18,-5.40,1288,1100,1100,1288,-1.56,-0.77,4.26
9832,0.18,-5.40,1288,1100,1100,1288,-2.05,-0.60,4.72
9842,0.18,-5.49,1290,1100,1100,1290,-2.53,-1.58,7.82
9852,0.18,-5.43,1289,1100,1100,1289,-2.20,0.52,7.06
9862,0.19,-5.62,1292,1100,1100,1292,-2.35,-1.25,16.67
9872,0.19,-5.58,1291,1100,1100,1291,1.69,-0.38,16.58
9882,0.19,-5.70,1294,1100,1100,1294,1.76,-0.68,15.17
9892,0.19,-5.79,1295,1100,1100,1295,1.56,0.33,14.38
9902,0.19,-5.70,1294,1100,1100,1294,1.40,-0.20,14.28
9912,0.19,-5.67,1293,1100,1100,1293,2.77,-0.02,7.04
9922,0.19,-5.61,1292,1100,1100,1292,1.01,-0.30,12.34
9932,0.19,-5.76,1295,1100,1100,1295,0.47,-0.14,12.03
9942,0.19,-5.76,1295,1100,1100,1295,-0.36,0.55,8.07
9952,0.20,-5.98,1298,1100,1100,1298,-0.82,-0.43,9.79
9962,0.19,-5.69,1293,1100,1100,1293,-0.84,-0.18,7.50
9972,0.20,-5.86,1296,1100,1100,1296,-1.00,-0.11,7.46
9982,0.20,-5.94,1298,1100,1100,1298,-1.29,-0.46,8.75
9992,0.19,-5.75,1295,1100,1100,1295,-0.33,-0.94,11.05
10002,0.20,-6.01,1299,1100,1100,1299,-0.03,0.41,15.87
10012,0.20,-5.91,1297,1100,1100,1297,1.45,0.78,13.76
10022,0.20,-6.06,1300,1100,1100,1300,1.54,-0.05,14.89
10032,0.20,-6.00,1299,1100,1100,1299,-0.17,-0.92,11.99
10042,0.19,-5.81,1296,1100,1100,1296,-0.16,0.31,10.53
10052,0.21,-6.29,1303,1100,1100,1303,-0.92,-0.17,6.88
10062,0.20,-6.02,1299,1100,1100,1299,-1.37,0.22,6.89
10072,0.20,-6.09,1300,1100,1100,1300,-0.43,0.37,5.83
10082,0.21,-6.18,1302,1100,1100,1302,0.06,0.88,7.51
10092,0.21,-6.40,1305,1100,1100,1305,1.29,1.44,11.89
10102,0.21,-6.20,1302,1100,1100,1302,0.33,0.05,10.94
10112,0.20,-6.12,1301,1100,1100,1301,-0.43,0.57,9.73
10122,0.21,-6.31,1304,1100,1100,1304,-0.66,-0.35,8.11
10132,0.21,-6.15,1301,1100,1100,1301,-1.09,-0.21,8.86
10142,0.20,-6.12,1301,1100,1100,1301,-2.31,0.57,11.77
10152,0.21,-6.34,1304,1100,1100,1304,0.48,0.25,10.12
10162,0.21,-6.39,1305,1100,1100,1305,0.85,-0.19,12.57
10172,0.22,-6.51,1307,1100,1100,1307,1.72,-0.74,16.58
10182,0.21,-6.26,1303,1100,1100,1303,2.13,-0.83,16.32
10192,0.21,-6.24,1303,1100,1100,1303,1.51,-0.55,7.33
10202,0.22,-6.52,1307,1100,1100,1307,-0.62,0.61,6.63
10212,0.22,-6.48,1307,1100,1100,1307,-1.52,0.67,4.50
10222,0.22,-6.60,1309,1100,1100,1309,-1.32,1.86,2.60
10232,0.22,-6.60,1309,1100,1100,1309,-0.07,0.78,6.69
10242,0.22,-6.63,1309,1100,1100,1309,1.76,0.05,13.52
10252,0.22,-6.54,1308,1100,1100,1308,2.03,-0.42,14.51
10262,0.22,-6.66,1310,1100,1100,1310,0.85,-1.19,12.15
10272,0.22,-6.54,1308,1100,1100,1308,-0.20,-0.38,10.80
10282,0.22,-6.73,1311,1100,1100,1311,-0.65,-1.25,5.88
10292,0.23,-6.87,1313,1100,1100,1313,-0.53,-0.43,12.21
10302,0.22,-6.59,1308,1100,1100,1308,0.34,0.49,12.19
10312,0.22,-6.66,1310,1100,1100,1310,0.40,-0.11,8.70
10322,0.23,-6.88,1313,1100,1100,1313,0.30,-0.11,8.92
10332,0.22,-6.72,1310,1100,1100,1310,0.76,-0.61,4.61
10342,0.23,-6.78,1311,1100,1100,1311,-1.48,-0.98,6.67
10352,0.23,-6.97,1314,1100,1100,1314,-1.30,-0.10,6.42
10362,0.23,-6.80,1312,1100,1100,1312,-0.93,-0.32,7.52
10372,0.22,-6.75,1311,1100,1100,1311,0.49,0.15,11.64
10382,0.24,-7.09,1316,1100,1100,1316,0.72,-0.44,13.37
10392,0.23,-6.83,1312,1100,1100,1312,0.17,-0.51,10.87
10402,0.23,-6.93,1314,1100,1100,1314,-1.32,-1.28,9.73
10412,0.24,-7.36,1321,1100,1100,1321,-1.44,0.27,8.06
10422,0.24,-7.10,1317,1100,1100,1317,-1.73,-0.72,11.49
10432,0.24,-7.20,1318,1100,1100,1318,0.71,0.42,12.52
10442,0.24,-7.29,1319,1100,1100,1319,0.77,-1.14,13.05
10452,0.24,-7.35,1320,1100,1100,1320,0.49,-1.11,15.50
10462,0.24,-7.13,1317,1100,1100,1317,-0.06,-0.32,10.52
10472,0.24,-7.20,1318,1100,1100,1318,-0.15,-0.64,7.57
10482,0.24,-7.32,1320,1100,1100,1320,-0.48,-0.55,9.86
10492,0.24,-7.20,1318,1100,1100,1318,-0.66,0.18,9.90
10502,0.24,-7.32,1320,1100,1100,1320,-0.88,0.52,5.92
10512,0.24,-7.29,1319,1100,1100,1319,-0.85,-0.27,9.00
10522,0.24,-7.17,1317,1100,1100,1317,0.49,-0.55,9.00
10532,0.25,-7.42,1321,1100,1100,1321,0.45,0.10,9.54
10542,0.24,-7.29,1319,1100,1100,1319,0.12,-0.60,9.92
10552,0.24,-7.26,1319,1100,1100,1319,0.42,0.25,11.68
10562,0.25,-7.48,1322,1100,1100,1322,-0.37,-0.62,10.14
10572,0.25,-7.47,1322,1100,1100,1322,-0.37,-1.15,9.34
10582,0.25,-7.38,1321,1100,1100,1321,-0.80,-1.02,8.28
10592,0.25,-7.60,1324,1100,1100,1324,-0.35,0.01,10.64
10602,0.24,-7.31,1320,1100,1100,1320,-1.02,-0.29,8.69
10612,0.25,-7.41,1321,1100,1100,1321,-0.27,0.75,8.20
10622,0.25,-7.60,1324,1100,1100,1324,-0.37,-0.73,9.14
10632,0.25,-7.43,1322,1100,1100,1322,0.61,0.05,9.52
10642,0.25,-7.56,1324,1100,1100,1324,0.01,-0.10,11.16
10652,0.25,-7.53,1323,1100,1100,1323,-0.46,-1.02,14.67
10662,0.25,-7.62,1324,1100,1100,1324,0.59,-0.40,13.06
10672,0.26,-7.71,1326,1100,1100,1326,-0.06,-0.71,11.11
10682,0.25,-7.46,1322,1100,1100,1322,0.46,0.99,6.98
10692,0.25,-7.53,1323,1100,1100,1323,-0.49,-1.40,8.92
10702,0.26,-7.69,1325,1100,1100,1325,-0.70,-0.18,14.00
10712,0.26,-7.80,1327,1100,1100,1327,0.57,-0.11,11.56
10722,0.25,-7.46,1322,1100,1100,1322,0.37,0.43,7.37
10732,0.25,-7.66,1325,1100,1100,1325,0.16,-0.57,8.06
10742,0.25,-7.62,1324,1100,1100,1324,0.64,-0.33,11.96
10752,0.26,-7.71,1326,1100,1100,1326,-1.07,-0.05,12.93
10762,0.26,-7.68,1325,1100,1100,1325,-0.45,0.46,10.39
10772,0.25,-7.56,1323,1100,1100,1323,-0.39,-0.91,6.47
10782,0.26,-7.81,1327,1100,1100,1327,0.02,-0.63,9.48
10792,0.26,-7.71,1326,1100,1100,1326,-0.88,-1.19,8.24
